fact_id,area,page_title,page_url,claim,quote,tier,gap_flag,last_verified,page_fingerprint
OA-0818,bots,Tags,https://docs.optionalpha.com/tools/bots/tags,"Symbol Tags are applied to symbols, with an example being tagging based on an indicator reading like RSI Overbought.",Symbol Tags: Tags that are applied to your symbols. An example of this would be tagging a symbol based on an indicator reading like RSI Overbought.,DOCUMENTED,,2026-08-04,64470b817baf69cf7071984870e86ba37548c1d72334beae089a836ad1d8bef3
OA-0819,bots,Tags,https://docs.optionalpha.com/tools/bots/tags,Tags can be used together with decisions in automations to create flexible logic.,Tags can be used in conjunction with decisions to create powerful and flexible automations.,DOCUMENTED,,2026-08-04,64470b817baf69cf7071984870e86ba37548c1d72334beae089a836ad1d8bef3
OA-0820,bots,Tags,https://docs.optionalpha.com/tools/bots/tags,"The tagging system provides nine distinct tagging actions in total: three each (Tag/Untag/Reset) for Bot, Position, and Symbol.","- Tag Bot: Add tags to your bot.
- Untag Bot: Remove tags from your bot.
- Reset Bot Tags: Replace all tags for your bot.
- Tag Position: Add tags to a position.
- Untag Position: Remove tags from a position.
- Reset Position Tags: Replace all tags for a position.
- Tag Symbol: Add tags to a symbol.
- Untag Symbol: Remove tags from a symbol.
- Reset Symbol Tags: Replace all tags for a symbol.",DOCUMENTED,,2026-08-04,64470b817baf69cf7071984870e86ba37548c1d72334beae089a836ad1d8bef3
OA-0821,bots,Tags,https://docs.optionalpha.com/tools/bots/tags,"The ""Reset"" tagging actions (Reset Bot Tags, Reset Position Tags, Reset Symbol Tags) replace all existing tags rather than adding to them.",Reset Bot Tags: Replace all tags for your bot.,DOCUMENTED,,2026-08-04,64470b817baf69cf7071984870e86ba37548c1d72334beae089a836ad1d8bef3
OA-0822,bots,Tags,https://docs.optionalpha.com/tools/bots/tags,"The page does not state whether there is a maximum number of tags that can be applied to a single bot, position, or symbol.",,DOCS-SILENT,no stated limit on number of tags per bot/position/symbol,2026-08-04,64470b817baf69cf7071984870e86ba37548c1d72334beae089a836ad1d8bef3
OA-0823,bots,Tags,https://docs.optionalpha.com/tools/bots/tags,The page does not state whether Position Tags are retained anywhere (e.g. in trade history/logs) after the position closes.,,DOCS-SILENT,unclear whether position tags persist or are viewable after a position is closed,2026-08-04,64470b817baf69cf7071984870e86ba37548c1d72334beae089a836ad1d8bef3
OA-0824,bots,Webhooks,https://docs.optionalpha.com/tools/bots/webhooks,Webhooks link Option Alpha automations with indicators and signals from popular charting platforms and applications.,"With Webhooks, we can now link our Option Alpha automations with the indicators and signals from some of the most popular charting platforms and applications.",DOCUMENTED,,2026-08-04,7a9efb5b867753d640e1e5d6f80942a951052388148053d41112fd5a534af75c
OA-0825,bots,Webhooks,https://docs.optionalpha.com/tools/bots/webhooks,"Webhooks address trader demand for more indicators, custom signals, intraday timeframes, and email-based trade alerts.","The addition of webhooks is a solution for traders in the community who want to use more indicators, custom signals, intraday timeframes, and email-based trade alerts.",DOCUMENTED,,2026-08-04,7a9efb5b867753d640e1e5d6f80942a951052388148053d41112fd5a534af75c
OA-0826,bots,Webhooks,https://docs.optionalpha.com/tools/bots/webhooks,External services such as Zapier can be used to convert email-received signals (or signals from other sources) into an outgoing webhook to Option Alpha bots.,"Plus, it doesn’t just stop there, because you can also use external software services like Zapier, which enables you to convert signals received by email or any number of other sources into an outgoing Webhook headed straight to your bots.",DOCUMENTED,,2026-08-04,7a9efb5b867753d640e1e5d6f80942a951052388148053d41112fd5a534af75c
OA-0827,bots,Webhooks,https://docs.optionalpha.com/tools/bots/webhooks,A webhook is defined as the link that allows two unconnected systems to communicate with each other.,A webhook makes it possible for two unconnected systems to communicate with each other. The webhook is the link between the platforms.,DOCUMENTED,,2026-08-04,7a9efb5b867753d640e1e5d6f80942a951052388148053d41112fd5a534af75c
OA-0828,bots,Webhooks,https://docs.optionalpha.com/tools/bots/webhooks,A webhook lets a trader trigger Option Alpha automations from any external source they choose.,A Webhook allows you to trigger automations within Option Alpha from any external source you choose.,DOCUMENTED,,2026-08-04,7a9efb5b867753d640e1e5d6f80942a951052388148053d41112fd5a534af75c
OA-0829,bots,Webhooks,https://docs.optionalpha.com/tools/bots/webhooks,"Automations can be run at continuous intervals, scheduled for a specific date/time, or now triggered by an external webhook call.","We can run them at continuous intervals, schedule them for a specific date and time, and now trigger them if a webhook is called from an external source, meaning an automation can run at any time based on a wide variety of alert signals.",DOCUMENTED,,2026-08-04,7a9efb5b867753d640e1e5d6f80942a951052388148053d41112fd5a534af75c
OA-0830,bots,Webhooks,https://docs.optionalpha.com/tools/bots/webhooks,"Webhooks let users leverage indicators from other services, including intraday indicators from smaller timeframe charts, that are not available within Option Alpha itself.","We’re no longer limited to the indicators within Option Alpha; we can now leverage the full suite of tools and analytics from other services to trigger trading signals and expand our opportunities. This, of course, includes any intra-day indicators from smaller timeframe charts.",DOCUMENTED,,2026-08-04,7a9efb5b867753d640e1e5d6f80942a951052388148053d41112fd5a534af75c
OA-0831,bots,Webhooks,https://docs.optionalpha.com/tools/bots/webhooks,"If a bot that uses a Webhook automation trigger is cloned, the webhook persists because it can be shared among bots.","If you clone a bot that uses a Webhook automation trigger, the webhook will persist since it can be shared among bots.",DOCUMENTED,,2026-08-04,7a9efb5b867753d640e1e5d6f80942a951052388148053d41112fd5a534af75c
OA-0832,bots,Webhooks,https://docs.optionalpha.com/tools/bots/webhooks,"Using webhooks in Option Alpha involves four steps: create a webhook URL, schedule an automation to run on that trigger, paste the URL into an external platform, and define the criteria that call the webhook.","1. Create a new webhook URL in your Option Alpha account
2. Schedule an automation to run when the webhook triggers
3. Copy/paste the unique URL into an external platform
4. Define the criteria to call the webhook",DOCUMENTED,,2026-08-04,7a9efb5b867753d640e1e5d6f80942a951052388148053d41112fd5a534af75c
OA-0833,bots,Webhooks,https://docs.optionalpha.com/tools/bots/webhooks,"A new webhook URL can be created either in Option Alpha account Settings, or when creating a New Automation in a bot's Settings tab.","Create and name your new webhook inside your Option Alpha Settings:

Or when creating a New Automation in a bot's Settings tab:",DOCUMENTED,,2026-08-04,7a9efb5b867753d640e1e5d6f80942a951052388148053d41112fd5a534af75c
OA-0834,bots,Webhooks,https://docs.optionalpha.com/tools/bots/webhooks,"To schedule the trigger, the automation is added in the bot's Settings with 'Webhook' selected from the available triggers.","In your bot’s Settings, add the automation you want to run when your webhook is called, and select ‘Webhook’ from the available triggers.",DOCUMENTED,,2026-08-04,7a9efb5b867753d640e1e5d6f80942a951052388148053d41112fd5a534af75c
OA-0835,bots,Webhooks,https://docs.optionalpha.com/tools/bots/webhooks,"When a webhook is called, the associated automation runs instantly.","When your webhook is called, the automation will run instantly.",DOCUMENTED,,2026-08-04,7a9efb5b867753d640e1e5d6f80942a951052388148053d41112fd5a534af75c
OA-0836,bots,Webhooks,https://docs.optionalpha.com/tools/bots/webhooks,A single webhook can trigger up to 10 automations within a single bot.,"A webhook can trigger up to 10 automations in a single bot, and a webhook can trigger automations in multiple bots.",DOCUMENTED,,2026-08-04,7a9efb5b867753d640e1e5d6f80942a951052388148053d41112fd5a534af75c
OA-0837,bots,Webhooks,https://docs.optionalpha.com/tools/bots/webhooks,"A single webhook can also trigger automations across multiple different bots, not just automations within one bot.",and a webhook can trigger automations in multiple bots.,DOCUMENTED,,2026-08-04,7a9efb5b867753d640e1e5d6f80942a951052388148053d41112fd5a534af75c
OA-0838,bots,Webhooks,https://docs.optionalpha.com/tools/bots/webhooks,"An automation triggered by a webhook can still evaluate additional market criteria, position filters, and opportunity checks, or simply open a position, and can run alongside other automations.","Your automation can evaluate additional market criteria, position filters, opportunity checks, and more. Or, it can simply open a position. It can even run alongside other automations.",DOCUMENTED,,2026-08-04,7a9efb5b867753d640e1e5d6f80942a951052388148053d41112fd5a534af75c
OA-0839,bots,Webhooks,https://docs.optionalpha.com/tools/bots/webhooks,A given example webhook criterion is triggering when SPY's 9-day SMA crosses above its 21-day SMA.,"For example, this webhook would be called if SPY's 9-day SMA crossed above the 21-day SMA, trigger an automation of your choice in Option Alpha:",DOCUMENTED,,2026-08-04,7a9efb5b867753d640e1e5d6f80942a951052388148053d41112fd5a534af75c
OA-0840,bots,Webhooks,https://docs.optionalpha.com/tools/bots/webhooks,"The page includes a disclaimer that Option Alpha is not affiliated with TradingView, Zapier, or Python, and does not endorse any specific strategy, indicator, or alert shown as an example.","*Option Alpha is not affiliated with TradingView, Zapier, or Python, and does not endorse any specific strategy, indicator, or alert. All examples are provided for demonstration purposes only.",DOCUMENTED,,2026-08-04,7a9efb5b867753d640e1e5d6f80942a951052388148053d41112fd5a534af75c
OA-0841,bots,Webhooks,https://docs.optionalpha.com/tools/bots/webhooks,The page does not state whether there is a limit on the total number of webhook URLs an account can create.,,DOCS-SILENT,no stated limit on total webhooks per account,2026-08-04,7a9efb5b867753d640e1e5d6f80942a951052388148053d41112fd5a534af75c
OA-0842,bots,Webhooks,https://docs.optionalpha.com/tools/bots/webhooks,The page does not describe any authentication or security mechanism (e.g. secret tokens) protecting a webhook URL from being called by unauthorized parties.,,DOCS-SILENT,no stated security/authentication mechanism for webhook URLs,2026-08-04,7a9efb5b867753d640e1e5d6f80942a951052388148053d41112fd5a534af75c
OA-0843,bots,Clone Bot Templates,https://docs.optionalpha.com/tools/clone-bot-templates,"Bot templates and cloning let traders discover, share, and implement trading strategies, replicate successful strategies, collaborate with other traders, and expand their trading portfolio.","One of the most powerful features supporting the process of discovering, sharing, and implementing trading strategies is the use of bot templates and cloning. These tools allow you to easily replicate successful strategies, collaborate with other traders, and expand your trading portfolio with minimal effort.",DOCUMENTED,,2026-08-04,a5323c528715723495dccb8b6cc2645ffa721e934979a2747567a2778cdf3291
OA-0844,bots,Clone Bot Templates,https://docs.optionalpha.com/tools/clone-bot-templates,Bots can be cloned directly from templates or from other existing bots.,Option Alpha makes it easy to clone bots directly from templates or from other bots.,DOCUMENTED,,2026-08-04,a5323c528715723495dccb8b6cc2645ffa721e934979a2747567a2778cdf3291
OA-0845,bots,Clone Bot Templates,https://docs.optionalpha.com/tools/clone-bot-templates,Cloning a bot with a single click adds the clone to the user's portfolio complete with all settings and strategies of the original bot.,"With a single click, you can add a cloned bot to your portfolio, complete with all the settings and strategies of the original bot.",DOCUMENTED,,2026-08-04,a5323c528715723495dccb8b6cc2645ffa721e934979a2747567a2778cdf3291
OA-0846,bots,Clone Bot Templates,https://docs.optionalpha.com/tools/clone-bot-templates,Cloning is presented as a way both to quickly expand a portfolio of bots and to build variations of a given bot.,This functionality allows you to quickly and efficiently expand your portfolio of bots and build variations of one bot or another.,DOCUMENTED,,2026-08-04,a5323c528715723495dccb8b6cc2645ffa721e934979a2747567a2778cdf3291
OA-0847,bots,Clone Bot Templates,https://docs.optionalpha.com/tools/clone-bot-templates,"Any bot created on Option Alpha can be saved as a template, which stores the strategy indefinitely for later revisiting and reuse.","Any bot you create on Option Alpha can be saved as a template. This feature allows you to store your strategies indefinitely, making it easy to revisit and reuse them as needed.",DOCUMENTED,,2026-08-04,a5323c528715723495dccb8b6cc2645ffa721e934979a2747567a2778cdf3291
OA-0848,bots,Clone Bot Templates,https://docs.optionalpha.com/tools/clone-bot-templates,Saving a bot as a template is framed as a way to preserve a record of a successful bot setup or a unique trading approach.,"Whether you’ve developed a unique trading approach or simply want to keep a record of a successful bot setup, saving it as a template ensures that your hard work is preserved.",DOCUMENTED,,2026-08-04,a5323c528715723495dccb8b6cc2645ffa721e934979a2747567a2778cdf3291
OA-0849,bots,Clone Bot Templates,https://docs.optionalpha.com/tools/clone-bot-templates,"Templates can be shared in one of two ways: shared publicly with the community, or kept private in the user's personal library.","- Share Publicly: If you choose to share your template with the community, other traders can view, clone, and implement your strategy. This collaborative approach fosters a dynamic environment where traders can learn from each other and experiment with new ideas.
- Keep Private: Alternatively, you can keep your templates private, stored securely in your personal library. This option is perfect if you want to maintain control over your strategies or use them exclusively within your own portfolio.",DOCUMENTED,,2026-08-04,a5323c528715723495dccb8b6cc2645ffa721e934979a2747567a2778cdf3291
OA-0850,bots,Clone Bot Templates,https://docs.optionalpha.com/tools/clone-bot-templates,"When a template is shared publicly, other traders can view, clone, and implement that strategy.","If you choose to share your template with the community, other traders can view, clone, and implement your strategy.",DOCUMENTED,,2026-08-04,a5323c528715723495dccb8b6cc2645ffa721e934979a2747567a2778cdf3291
OA-0851,bots,Clone Bot Templates,https://docs.optionalpha.com/tools/clone-bot-templates,Private templates are stored securely in the user's personal library and are for maintaining control over strategies or using them only within the user's own portfolio.,"Alternatively, you can keep your templates private, stored securely in your personal library. This option is perfect if you want to maintain control over your strategies or use them exclusively within your own portfolio.",DOCUMENTED,,2026-08-04,a5323c528715723495dccb8b6cc2645ffa721e934979a2747567a2778cdf3291
OA-0852,bots,Clone Bot Templates,https://docs.optionalpha.com/tools/clone-bot-templates,"The community contains a wide variety of publicly shared templates created by other traders, offering insight into different trading approaches.","Within this community, you’ll find a wide variety of templates created by other traders. These public templates offer valuable insights into different trading approaches and can be a great resource for finding new ideas to incorporate into your own bots.",DOCUMENTED,,2026-08-04,a5323c528715723495dccb8b6cc2645ffa721e934979a2747567a2778cdf3291
OA-0853,bots,Clone Bot Templates,https://docs.optionalpha.com/tools/clone-bot-templates,Members of the Option Alpha team also contribute public templates.,"In addition to community-shared templates, members of the Option Alpha team also contribute public templates.",DOCUMENTED,,2026-08-04,a5323c528715723495dccb8b6cc2645ffa721e934979a2747567a2778cdf3291
OA-0854,bots,Clone Bot Templates,https://docs.optionalpha.com/tools/clone-bot-templates,"Option Alpha team-contributed public templates are typically educational in nature, representing experimental ideas or collaborations inviting community feedback and participation.","These templates are typically educational in nature, representing experimental ideas or collaborations that invite feedback and participation from the broader trading community.",DOCUMENTED,,2026-08-04,a5323c528715723495dccb8b6cc2645ffa721e934979a2747567a2778cdf3291
OA-0855,bots,Clone Bot Templates,https://docs.optionalpha.com/tools/clone-bot-templates,Option Alpha team-contributed educational templates should be forward-tested thoroughly before being applied to live accounts.,"It’s important to note that while these templates can be highly informative, they are often intended for educational purposes and should be forward-tested thoroughly before being applied to live accounts.",DOCUMENTED,,2026-08-04,a5323c528715723495dccb8b6cc2645ffa721e934979a2747567a2778cdf3291
OA-0856,bots,Clone Bot Templates,https://docs.optionalpha.com/tools/clone-bot-templates,"There is a ""Top Bot Template"" leaderboard that ranks publicly shared templates by their performance in both paper trading and live accounts.","For those interested in seeing how different templates perform, the community features a leaderboard that ranks publicly shared templates based on their performance in both paper trading and live accounts.",DOCUMENTED,,2026-08-04,a5323c528715723495dccb8b6cc2645ffa721e934979a2747567a2778cdf3291
OA-0857,bots,Clone Bot Templates,https://docs.optionalpha.com/tools/clone-bot-templates,The Top Bot Template leaderboard is described as a tool for identifying successful strategies and gaining insight into what is working in real trading environments.,The ' Top Bot Template' leaderboard is a valuable tool for identifying successful strategies and gaining insights into what’s working in real trading environments.,DOCUMENTED,,2026-08-04,a5323c528715723495dccb8b6cc2645ffa721e934979a2747567a2778cdf3291
OA-0858,bots,Clone Bot Templates,https://docs.optionalpha.com/tools/clone-bot-templates,"The page does not specify what performance metric(s) (e.g., P/L, win rate, R, sample size, or time window) the Top Bot Template leaderboard uses to rank templates.",,DOCS-SILENT,what specific metric/methodology the Top Bot Template leaderboard uses to rank templates by performance,2026-08-04,a5323c528715723495dccb8b6cc2645ffa721e934979a2747567a2778cdf3291
OA-0859,bots,Clone Bot Templates,https://docs.optionalpha.com/tools/clone-bot-templates,"The page does not state whether cloning a template creates a live bot by default or a paper-trading bot, nor does it describe any confirmation step before a clone goes live.",,DOCS-SILENT,"default live/paper status of a newly cloned bot, and whether any confirmation is required before it can trade live",2026-08-04,a5323c528715723495dccb8b6cc2645ffa721e934979a2747567a2778cdf3291
OA-0860,managing-positions,Managing Positions,https://docs.optionalpha.com/tools/managing-positions,The Managing Positions page lists two tools for managing positions: Exit Options and Monitor Automations.,"- Exit Options: Exit Options automatically manage your positions every minute of the day so you don't have to worry about tracking your trades' profit, loss, days to expiration, or earnings.
- Monitor Automations: Use a monitor automation to your bot that checks for more specific exit conditions:",DOCUMENTED,,2026-08-04,a7201060aaf8eec1f0f951782385f3e06eb3ee434915e0046d03d481eb186660
OA-0861,managing-positions,Managing Positions,https://docs.optionalpha.com/tools/managing-positions,"Exit Options automatically manage positions every minute of the day, removing the need to manually track profit, loss, days to expiration, or earnings.","Exit Options automatically manage your positions every minute of the day so you don't have to worry about tracking your trades' profit, loss, days to expiration, or earnings.",DOCUMENTED,,2026-08-04,a7201060aaf8eec1f0f951782385f3e06eb3ee434915e0046d03d481eb186660
OA-0862,managing-positions,Managing Positions,https://docs.optionalpha.com/tools/managing-positions,A monitor automation is added to a bot to check for more specific exit conditions than Exit Options handle.,Monitor Automations: Use a monitor automation to your bot that checks for more specific exit conditions:,DOCUMENTED,,2026-08-04,a7201060aaf8eec1f0f951782385f3e06eb3ee434915e0046d03d481eb186660
OA-0863,managing-positions,Managing Positions,https://docs.optionalpha.com/tools/managing-positions,"The page's description of Monitor Automations ends with a trailing colon and does not itself list what the ""more specific exit conditions"" are.",,DOCS-SILENT,what specific exit conditions monitor automations can check for beyond what Exit Options handle,2026-08-04,a7201060aaf8eec1f0f951782385f3e06eb3ee434915e0046d03d481eb186660
OA-0864,managing-positions,Exit Options,https://docs.optionalpha.com/tools/managing-positions/exit-options,Exit Options let a trader pre-set exit criteria so bots manage positions automatically throughout the day.,"Exit Options enable us to pre-set exit criteria, so bots can manage our positions automatically throughout the day.",DOCUMENTED,,2026-08-04,f2eec2ef1f894eca1a9a0ebc7c8a4e9b8b8200111e0e45c324ba0a1c8403650c
OA-0865,managing-positions,Exit Options,https://docs.optionalpha.com/tools/managing-positions/exit-options,"Orders generated by Exit Options are only sent to the broker once the exit criteria is met, rather than resting in the order book in advance.","Plus, orders are only sent to the broker when your criteria is met, so you no longer need to worry about having resting orders exploited while sitting in an order book (say goodbye to stop-hunting market makers).",DOCUMENTED,,2026-08-04,f2eec2ef1f894eca1a9a0ebc7c8a4e9b8b8200111e0e45c324ba0a1c8403650c
OA-0866,managing-positions,Exit Options,https://docs.optionalpha.com/tools/managing-positions/exit-options,"This send-only-when-triggered order behavior is framed by the docs as protection against ""stop-hunting market makers"" exploiting resting orders.",say goodbye to stop-hunting market makers,DOCUMENTED,,2026-08-04,f2eec2ef1f894eca1a9a0ebc7c8a4e9b8b8200111e0e45c324ba0a1c8403650c
OA-0867,managing-positions,Exit Options,https://docs.optionalpha.com/tools/managing-positions/exit-options,Exit Options check each position every minute and send a closing order only if the exit criteria are met at that check.,Exit Options check your position every minute and send a closing order if your exit criteria are met.,DOCUMENTED,,2026-08-04,f2eec2ef1f894eca1a9a0ebc7c8a4e9b8b8200111e0e45c324ba0a1c8403650c
OA-0868,managing-positions,Exit Options,https://docs.optionalpha.com/tools/managing-positions/exit-options,"Live bots can enable a separate ""Instant Exit Options"" mode that continuously (not just once per minute) monitors and updates position returns and reacts to leg and underlying price changes.","Live bots can enable Instant Exit Options, which continuously monitor and update position returns and respond to changes in the leg and underlying pricing.",DOCUMENTED,,2026-08-04,f2eec2ef1f894eca1a9a0ebc7c8a4e9b8b8200111e0e45c324ba0a1c8403650c
OA-0869,managing-positions,Exit Options,https://docs.optionalpha.com/tools/managing-positions/exit-options,"The page does not state whether Instant Exit Options is available for paper-trading bots or only live bots, nor does it explain the exact latency/mechanism difference from the standard 1-minute check.",,DOCS-SILENT,"whether Instant Exit Options is available to paper bots, and the technical mechanism/latency behind ""continuous"" monitoring vs the 1-minute interval",2026-08-04,f2eec2ef1f894eca1a9a0ebc7c8a4e9b8b8200111e0e45c324ba0a1c8403650c
OA-0870,managing-positions,Exit Options,https://docs.optionalpha.com/tools/managing-positions/exit-options,"Exit Options can run starting at 9:31 am ET and until 1 minute before market close, and this schedule can be customized in account Settings.",Exit Options can run from 9:31 am ET until 1 minute before the market close. You can customize the Exit Options schedule in your Settings.,DOCUMENTED,,2026-08-04,f2eec2ef1f894eca1a9a0ebc7c8a4e9b8b8200111e0e45c324ba0a1c8403650c
OA-0871,managing-positions,Exit Options,https://docs.optionalpha.com/tools/managing-positions/exit-options,Exit Options always run — including when a bot's own automations are turned off — so positions stay managed unless Exit Options are explicitly turned off within the bot itself.,"Exit Options always run, even if your automations inside a bot are turned off, so your positions are always managed, unless you turn off Exit Options in your bot (see below).",DOCUMENTED,,2026-08-04,f2eec2ef1f894eca1a9a0ebc7c8a4e9b8b8200111e0e45c324ba0a1c8403650c
OA-0872,managing-positions,Exit Options,https://docs.optionalpha.com/tools/managing-positions/exit-options,"Exit Options evaluate a position's return using the position's mid-price, not the bid or ask.",Exit Options use a position's mid-price when evaluating returns.,DOCUMENTED,,2026-08-04,f2eec2ef1f894eca1a9a0ebc7c8a4e9b8b8200111e0e45c324ba0a1c8403650c
OA-0873,managing-positions,Exit Options,https://docs.optionalpha.com/tools/managing-positions/exit-options,"A bid-ask guard can be used to disable Exit Options from closing a position, or from tracking the position's high % or low %, whenever the bid-ask spread is wide.",(Note: you can use a bid-ask guard to disable Exit Options from closing a position or tracking the high % or low % of the position if the bid-ask spread is wide).,DOCUMENTED,,2026-08-04,f2eec2ef1f894eca1a9a0ebc7c8a4e9b8b8200111e0e45c324ba0a1c8403650c
OA-0874,managing-positions,Exit Options,https://docs.optionalpha.com/tools/managing-positions/exit-options,"The page states Exit Options can be customized ""using six triggers"" but then lists eight named triggers (Profit Taking, Profit Target, Price Target, Stop Loss, Trailing Stop, Touch, Expiration, Earnings) — the stated count of six does not match the eight items actually listed.","You can customize each position's Exit Options for specific management using six triggers:

- Profit Taking
- Profit Target
- Price Target
- Stop Loss‍
- Trailing Stop‍
- Touch‍
- Expiration
- Earnings",DOCUMENTED,"count mismatch between stated ""six triggers"" and the eight bullet items listed immediately after",2026-08-04,f2eec2ef1f894eca1a9a0ebc7c8a4e9b8b8200111e0e45c324ba0a1c8403650c
OA-0875,managing-positions,Exit Options,https://docs.optionalpha.com/tools/managing-positions/exit-options,"The named Exit Option triggers include Profit Taking, Profit Target, Price Target, Stop Loss, Trailing Stop, Touch, Expiration, and Earnings.","- Profit Taking
- Profit Target
- Price Target
- Stop Loss‍
- Trailing Stop‍
- Touch‍
- Expiration
- Earnings",DOCUMENTED,,2026-08-04,f2eec2ef1f894eca1a9a0ebc7c8a4e9b8b8200111e0e45c324ba0a1c8403650c
OA-0876,managing-positions,Exit Options,https://docs.optionalpha.com/tools/managing-positions/exit-options,"There is no guarantee that an Exit-Option-triggered order will actually fill in a live market, meaning a position may not close even though an order was sent to the broker.","Note: There is no guarantee that an order will fill in a live market. It is possible that a position won't close when an order is sent to your broker for execution. Markets move fast, and bid-ask spreads can be volatile.",DOCUMENTED,,2026-08-04,f2eec2ef1f894eca1a9a0ebc7c8a4e9b8b8200111e0e45c324ba0a1c8403650c
OA-0877,managing-positions,Exit Options,https://docs.optionalpha.com/tools/managing-positions/exit-options,"An order triggered by an Exit Option stays active for two minutes, and during that two-minute window no additional (replacement) orders are sent to the broker for that position.","Orders triggered by an exit option will remain active for two minutes; during that time, no additional orders will be sent to your broker.",DOCUMENTED,,2026-08-04,f2eec2ef1f894eca1a9a0ebc7c8a4e9b8b8200111e0e45c324ba0a1c8403650c
OA-0878,managing-positions,Exit Options,https://docs.optionalpha.com/tools/managing-positions/exit-options,"If a two-minute Exit-Option order does not fill, Exit Options resume checking the position at the next 1-minute interval (i.e., re-evaluation continues on the normal cadence rather than retrying immediately).","If the order is not filled, exit options will resume checking the position at the next 1-minute interval.",DOCUMENTED,,2026-08-04,f2eec2ef1f894eca1a9a0ebc7c8a4e9b8b8200111e0e45c324ba0a1c8403650c
OA-0879,managing-positions,Exit Options,https://docs.optionalpha.com/tools/managing-positions/exit-options,"When using the ""Expiration"" Exit Option setting specifically, if the order does not fill at the specified time the bot will keep sending orders for the rest of that trading day (an exception to the normal one-attempt-per-interval cadence, implying persistent/repeated attempts on expiration day).","When using the 'Expiration' setting, the bot will continue sending orders for the remainder of the trading day if the order does not fill at the specified time.",DOCUMENTED,,2026-08-04,f2eec2ef1f894eca1a9a0ebc7c8a4e9b8b8200111e0e45c324ba0a1c8403650c
OA-0880,managing-positions,Exit Options,https://docs.optionalpha.com/tools/managing-positions/exit-options,"There is no guarantee that a Stop Loss or Trailing Stop exit will close at the exact configured stop value — the closing order is only triggered once mid-price reaches or passes that value, so the realized loss can exceed the expected/configured value.","Also note that there is no guranatee that a stop loss or trailing stop value will be the exact closing value. A closing order is triggered when the position's mid-price is at or beyond the stop loss value, but it is possible that the realized loss will exceed the expected value.",DOCUMENTED,,2026-08-04,f2eec2ef1f894eca1a9a0ebc7c8a4e9b8b8200111e0e45c324ba0a1c8403650c
OA-0881,managing-positions,Exit Options,https://docs.optionalpha.com/tools/managing-positions/exit-options,"This ""no guarantee"" language about fills and about stop-loss/trailing-stop slippage directly implies that a position's configured Exit Options describe intended exit behavior, not a record of what actually executed — actual execution (fill, timing, realized price) can diverge from the configured criteria.",There is no guarantee that an order will fill in a live market. It is possible that a position won't close when an order is sent to your broker for execution.,DOCUMENTED,,2026-08-04,f2eec2ef1f894eca1a9a0ebc7c8a4e9b8b8200111e0e45c324ba0a1c8403650c
OA-0882,managing-positions,Exit Options,https://docs.optionalpha.com/tools/managing-positions/exit-options,"When closing a position, a trader/bot can choose to use SmartPricing, turn SmartPricing off, or use a plain market order.","You can use SmartPricing when closing a position, turn off SmartPricing, or use a market order.",DOCUMENTED,,2026-08-04,f2eec2ef1f894eca1a9a0ebc7c8a4e9b8b8200111e0e45c324ba0a1c8403650c
OA-0883,managing-positions,Exit Options,https://docs.optionalpha.com/tools/managing-positions/exit-options,"Exit Option closing orders are automatically canceled after two minutes if unfilled, after which Exit Options re-check the position at the next interval and, if the exit criteria are still met, restart the process of sending an order to the broker.","Exit Option orders are automatically canceled after two minutes. If an order is not filled, Exit Options will check your position at the next interval and, if necessary, re-start the process of sending orders to your broker if the exit criteria are still met.",DOCUMENTED,,2026-08-04,f2eec2ef1f894eca1a9a0ebc7c8a4e9b8b8200111e0e45c324ba0a1c8403650c
OA-0884,managing-positions,Exit Options,https://docs.optionalpha.com/tools/managing-positions/exit-options,"For Profit Taking Exit Options specifically, the bot automatically sets the closing order's final price to the profit-taking level so that, if the order fills, at least the specified minimum profit target is received.",Profit-taking Exit Options set the final price to your profit-taking level to ensure your minimum profit target is received if the order fills.,DOCUMENTED,,2026-08-04,f2eec2ef1f894eca1a9a0ebc7c8a4e9b8b8200111e0e45c324ba0a1c8403650c
OA-0885,managing-positions,Exit Options,https://docs.optionalpha.com/tools/managing-positions/exit-options,"For Profit Taking Exit Options, the trader does not need to manually set a ""Final Price"" field, and the bot will never try a worse price that would yield less profit than the amount specified.","You don't need to set a ""Final Price"" because the final price is automatically set by the bot to a price that locks in the profit you specified. It won't try a worse price that would result in profit less than your specified amount.",DOCUMENTED,,2026-08-04,f2eec2ef1f894eca1a9a0ebc7c8a4e9b8b8200111e0e45c324ba0a1c8403650c
OA-0886,managing-positions,Exit Options,https://docs.optionalpha.com/tools/managing-positions/exit-options,"The Before Expiration and Before Earnings Exit Option triggers are calculated using calendar days, the same way days-to-expiration (DTE) is calculated.",The Before Expiration and Before Earnings triggers operate based on calendar days in the same way 'days to expiration' is calculated,DOCUMENTED,,2026-08-04,f2eec2ef1f894eca1a9a0ebc7c8a4e9b8b8200111e0e45c324ba0a1c8403650c
OA-0887,managing-positions,Exit Options,https://docs.optionalpha.com/tools/managing-positions/exit-options,"When Before Expiration or Before Earnings is set using a day-based selection, the trigger executes at 3:29 pm ET.",and will execute at 3:29 pm ET if using a day-based selection.,DOCUMENTED,,2026-08-04,f2eec2ef1f894eca1a9a0ebc7c8a4e9b8b8200111e0e45c324ba0a1c8403650c
